synthetic_id,template_star_id,label,null_family,noise_multiplier,score,flags,split
N0.500:OGLE-LMC-CEP-0002:derd_geometric:006,OGLE-LMC-CEP-0002,1,derd_geometric,0.5,4.343614715578129,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'AMPLITUDE_RATIO_EXTREME']",holdout
N0.500:OGLE-LMC-CEP-0002:derd_geometric:007,OGLE-LMC-CEP-0002,1,derd_geometric,0.5,0.9689973026985553,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0002:derd_geometric:008,OGLE-LMC-CEP-0002,1,derd_geometric,0.5,2.914128319670989,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0002:derd_geometric:009,OGLE-LMC-CEP-0002,1,derd_geometric,0.5,2.7901550962915227,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",holdout
N0.500:OGLE-LMC-CEP-0002:derd_geometric:010,OGLE-LMC-CEP-0002,1,derd_geometric,0.5,3.332697776702799,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0002:derd_geometric:011,OGLE-LMC-CEP-0002,1,derd_geometric,0.5,4.278429196517367,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'AMPLITUDE_RATIO_EXTREME']",holdout
N0.500:OGLE-LMC-CEP-0002:generic_fourier:000,OGLE-LMC-CEP-0002,0,generic_fourier,0.5,2.9743778372144543,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0002:phase_scrambled_derd:001,OGLE-LMC-CEP-0002,0,phase_scrambled_derd,0.5,2.5322091377909017,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0002:generic_fourier:002,OGLE-LMC-CEP-0002,0,generic_fourier,0.5,2.3700678194346447,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0002:phase_scrambled_derd:003,OGLE-LMC-CEP-0002,0,phase_scrambled_derd,0.5,1.9677808067127858,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0002:generic_fourier:004,OGLE-LMC-CEP-0002,0,generic_fourier,0.5,7.210432487582906,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0002:phase_scrambled_derd:005,OGLE-LMC-CEP-0002,0,phase_scrambled_derd,0.5,2.808855472696799,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0002:generic_fourier:006,OGLE-LMC-CEP-0002,0,generic_fourier,0.5,5.963519818030029,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0002:phase_scrambled_derd:007,OGLE-LMC-CEP-0002,0,phase_scrambled_derd,0.5,5.059692961779222,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0002:generic_fourier:008,OGLE-LMC-CEP-0002,0,generic_fourier,0.5,2.814832598982319,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0002:phase_scrambled_derd:009,OGLE-LMC-CEP-0002,0,phase_scrambled_derd,0.5,2.3449137420430963,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0002:generic_fourier:010,OGLE-LMC-CEP-0002,0,generic_fourier,0.5,2.2840179254911397,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",holdout
N0.500:OGLE-LMC-CEP-0002:phase_scrambled_derd:011,OGLE-LMC-CEP-0002,0,phase_scrambled_derd,0.5,6.7617396696159755,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0003:derd_geometric:000,OGLE-LMC-CEP-0003,1,derd_geometric,0.5,2.265257593371497,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",holdout
N0.500:OGLE-LMC-CEP-0003:derd_geometric:001,OGLE-LMC-CEP-0003,1,derd_geometric,0.5,2.25287485120365,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0003:derd_geometric:002,OGLE-LMC-CEP-0003,1,derd_geometric,0.5,2.9301067703040804,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",holdout
N0.500:OGLE-LMC-CEP-0003:derd_geometric:003,OGLE-LMC-CEP-0003,1,derd_geometric,0.5,5.030757354500353,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0003:derd_geometric:004,OGLE-LMC-CEP-0003,1,derd_geometric,0.5,1.9146485136080837,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0003:derd_geometric:005,OGLE-LMC-CEP-0003,1,derd_geometric,0.5,4.970222366356959,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0003:derd_geometric:006,OGLE-LMC-CEP-0003,1,derd_geometric,0.5,2.6734573145125706,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0003:derd_geometric:007,OGLE-LMC-CEP-0003,1,derd_geometric,0.5,24.62456135272894,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",holdout
N0.500:OGLE-LMC-CEP-0003:derd_geometric:008,OGLE-LMC-CEP-0003,1,derd_geometric,0.5,12.353049414272949,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",holdout
N0.500:OGLE-LMC-CEP-0003:derd_geometric:009,OGLE-LMC-CEP-0003,1,derd_geometric,0.5,1.9930283783412364,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0003:derd_geometric:010,OGLE-LMC-CEP-0003,1,derd_geometric,0.5,1.3608306956619214,['RESIDUE_PHASE_CONSTRAINT_WEAK'],holdout
N0.500:OGLE-LMC-CEP-0003:derd_geometric:011,OGLE-LMC-CEP-0003,1,derd_geometric,0.5,2.3151537521400125,['RESIDUE_PHASE_CONSTRAINT_WEAK'],holdout
N0.500:OGLE-LMC-CEP-0003:generic_fourier:000,OGLE-LMC-CEP-0003,0,generic_fourier,0.5,14.38528678913717,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",holdout
N0.500:OGLE-LMC-CEP-0003:phase_scrambled_derd:001,OGLE-LMC-CEP-0003,0,phase_scrambled_derd,0.5,10.276762621038557,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0003:generic_fourier:002,OGLE-LMC-CEP-0003,0,generic_fourier,0.5,1.4900903107712917,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0003:phase_scrambled_derd:003,OGLE-LMC-CEP-0003,0,phase_scrambled_derd,0.5,2.314096565339411,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0003:generic_fourier:004,OGLE-LMC-CEP-0003,0,generic_fourier,0.5,2.7467960032714704,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",holdout
N0.500:OGLE-LMC-CEP-0003:phase_scrambled_derd:005,OGLE-LMC-CEP-0003,0,phase_scrambled_derd,0.5,1.919997709690446,['RESIDUE_PHASE_CONSTRAINT_WEAK'],holdout
N0.500:OGLE-LMC-CEP-0003:generic_fourier:006,OGLE-LMC-CEP-0003,0,generic_fourier,0.5,9.119908948613087,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",holdout
N0.500:OGLE-LMC-CEP-0003:phase_scrambled_derd:007,OGLE-LMC-CEP-0003,0,phase_scrambled_derd,0.5,2.6374909311946557,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0003:generic_fourier:008,OGLE-LMC-CEP-0003,0,generic_fourier,0.5,1.808046288002349,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0003:phase_scrambled_derd:009,OGLE-LMC-CEP-0003,0,phase_scrambled_derd,0.5,3.590845735008824,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",holdout
N0.500:OGLE-LMC-CEP-0003:generic_fourier:010,OGLE-LMC-CEP-0003,0,generic_fourier,0.5,2.847144176150007,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",holdout
N0.500:OGLE-LMC-CEP-0003:phase_scrambled_derd:011,OGLE-LMC-CEP-0003,0,phase_scrambled_derd,0.5,1.9176986013903405,['RESIDUE_PHASE_CONSTRAINT_WEAK'],holdout
N0.500:OGLE-LMC-CEP-0004:derd_geometric:000,OGLE-LMC-CEP-0004,1,derd_geometric,0.5,1.338007426830606,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0004:derd_geometric:001,OGLE-LMC-CEP-0004,1,derd_geometric,0.5,2.046574094062451,['RESIDUE_PHASE_CONSTRAINT_WEAK'],holdout
N0.500:OGLE-LMC-CEP-0004:derd_geometric:002,OGLE-LMC-CEP-0004,1,derd_geometric,0.5,1.9742274379197906,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0004:derd_geometric:003,OGLE-LMC-CEP-0004,1,derd_geometric,0.5,4.048768391244152,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",holdout
N0.500:OGLE-LMC-CEP-0004:derd_geometric:004,OGLE-LMC-CEP-0004,1,derd_geometric,0.5,1.032938632170405,[],holdout
N0.500:OGLE-LMC-CEP-0004:derd_geometric:005,OGLE-LMC-CEP-0004,1,derd_geometric,0.5,11.559743219170944,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",holdout
N0.500:OGLE-LMC-CEP-0004:derd_geometric:006,OGLE-LMC-CEP-0004,1,derd_geometric,0.5,1.4763853161148803,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0004:derd_geometric:007,OGLE-LMC-CEP-0004,1,derd_geometric,0.5,1.870740328964612,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0004:derd_geometric:008,OGLE-LMC-CEP-0004,1,derd_geometric,0.5,6.3998710018058285,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0004:derd_geometric:009,OGLE-LMC-CEP-0004,1,derd_geometric,0.5,1.814994561912331,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",holdout
N0.500:OGLE-LMC-CEP-0004:derd_geometric:010,OGLE-LMC-CEP-0004,1,derd_geometric,0.5,13.786255316945804,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0004:derd_geometric:011,OGLE-LMC-CEP-0004,1,derd_geometric,0.5,2.19798093436274,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0004:generic_fourier:000,OGLE-LMC-CEP-0004,0,generic_fourier,0.5,2.6766126996547106,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0004:phase_scrambled_derd:001,OGLE-LMC-CEP-0004,0,phase_scrambled_derd,0.5,1.7473624591966184,['RESIDUE_PHASE_CONSTRAINT_WEAK'],holdout
N0.500:OGLE-LMC-CEP-0004:generic_fourier:002,OGLE-LMC-CEP-0004,0,generic_fourier,0.5,2.094724463100424,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0004:phase_scrambled_derd:003,OGLE-LMC-CEP-0004,0,phase_scrambled_derd,0.5,26.93723114564031,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",holdout
N0.500:OGLE-LMC-CEP-0004:generic_fourier:004,OGLE-LMC-CEP-0004,0,generic_fourier,0.5,2.782988830486164,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",holdout
N0.500:OGLE-LMC-CEP-0004:phase_scrambled_derd:005,OGLE-LMC-CEP-0004,0,phase_scrambled_derd,0.5,2.2798205519668193,['RESIDUE_PHASE_CONSTRAINT_WEAK'],holdout
N0.500:OGLE-LMC-CEP-0004:generic_fourier:006,OGLE-LMC-CEP-0004,0,generic_fourier,0.5,6.767231523766717,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0004:phase_scrambled_derd:007,OGLE-LMC-CEP-0004,0,phase_scrambled_derd,0.5,2.5519265125758746,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0004:generic_fourier:008,OGLE-LMC-CEP-0004,0,generic_fourier,0.5,2.105532185881566,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0004:phase_scrambled_derd:009,OGLE-LMC-CEP-0004,0,phase_scrambled_derd,0.5,10.586807905606033,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0004:generic_fourier:010,OGLE-LMC-CEP-0004,0,generic_fourier,0.5,8.181770090951314,"['ROOT_OUTSIDE_PHYSICAL_Q_DOMAIN', 'RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK', 'AMPLITUDE_RATIO_EXTREME']",development
N0.500:OGLE-LMC-CEP-0004:phase_scrambled_derd:011,OGLE-LMC-CEP-0004,0,phase_scrambled_derd,0.5,1.74683544389376,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0005:derd_geometric:000,OGLE-LMC-CEP-0005,1,derd_geometric,0.5,0.8028623642042227,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0005:derd_geometric:001,OGLE-LMC-CEP-0005,1,derd_geometric,0.5,1.7464348535258323,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0005:derd_geometric:002,OGLE-LMC-CEP-0005,1,derd_geometric,0.5,1.9101928449260916,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0005:derd_geometric:003,OGLE-LMC-CEP-0005,1,derd_geometric,0.5,0.5257935610100726,[],development
N0.500:OGLE-LMC-CEP-0005:derd_geometric:004,OGLE-LMC-CEP-0005,1,derd_geometric,0.5,1.6176777228864379,"['RESIDUE_SIGN_CONSTRAINT_FAILED', 'RESIDUE_PHASE_CONSTRAINT_WEAK']",development
N0.500:OGLE-LMC-CEP-0005:derd_geometric:005,OGLE-LMC-CEP-0005,1,derd_geometric,0.5,1.3066888145456184,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0005:derd_geometric:006,OGLE-LMC-CEP-0005,1,derd_geometric,0.5,1.4587929962390178,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0005:derd_geometric:007,OGLE-LMC-CEP-0005,1,derd_geometric,0.5,0.41219519400809235,['RESIDUE_PHASE_CONSTRAINT_WEAK'],development
N0.500:OGLE-LMC-CEP-0005:derd_geometric:008,OGLE-LMC-CEP-0005,1,derd_geometric,0.5,0.8663377323110217,[],development
N0.500:OGLE-LMC-CEP-0005:derd_geometric:009,OGLE-LMC-CEP-0005,1,derd_geometric,0.5,0.9400488348240756,[],development
